YEAR,PSTATABB,ORISPL,PNAME,NAMEPCAP,LAT,LON,PLFUELCT,governor,state,Start_Year,End_Year,party
2018,CA,58366,Atwell Island,20.2,35.895,-119.510833,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,59414,Atwell Island West Solar,20,35.815,-119.459722,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,57378,AV Solar Ranch One,253,34.780278,-118.42444,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,57359,Avenal Park,6,35.989722,-120.11,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,60085,AVS Lancaster 1,3.7,34.748894,-117.973571,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,58039,Axium Modesto Solar,25,37.734167,-120.995556,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,6449,Azusa,3,34.1548,-117.9093,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,59428,Baker Creek Hydroelectric,1.5,40.526389,-123.725556,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,59948,Bakersfield 111,1.4,35.317551,-118.989894,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,57655,Bakersfield College Solar 01,1.1,35.411817,-118.96864,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,61118,Bakersfield Industrial PV 1,1,35.330032,-118.993119,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,61117,Bakersfield PV 1,5.3,35.324982,-118.981522,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,217,Balch 1,31,36.909137,-119.087712,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,218,Balch 2,97.2,36.908907,-119.087556,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,60481,"Bayshore Solar A, LLC",20,34.667817,-118.298089,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,60474,"Bayshore Solar B, LLC",20,34.678305,-118.302649,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,60475,"Bayshore Solar C, LLC",20,34.681338,-118.314087,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,59309,Beacon Solar Plant Site 2,47.3,35.265833,-117.999167,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,59308,Beacon Solar Plant Site 5,37.8,35.248889,-118.034444,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,10469,Bear Canyon Power Plant,24.4,38.762968,-122.692915,GEOTHERMAL,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,50156,Bear Creek,3.2,40.534454,-121.959109,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,58508,Bear Creek Solar,1.5,38.136389,-121.148889,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,457,Bear Valley,1.4,33.166246,-117.016566,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,414,Beardsley,10,38.202569,-120.076983,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,219,Belden,117.9,40.007445,-121.249438,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,58890,Beringer,1.2,38.510833,-122.479722,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,10880,Bidwell Ditch Project,1.8,40.8014,-121.4481,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,317,Big Creek 1,88.4,37.2042,-119.2396,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,318,Big Creek 2,66.6,37.2,-119.3069,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,322,Big Creek 2A,110,37.200062,-119.30681,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,319,Big Creek 3,174.5,37.148517,-119.386623,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,320,Big Creek 4,100,37.139,-119.4898,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,321,Big Creek 8,75,37.2096,-119.3289,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,10282,Big Creek Water Works,5,40.646733,-123.498008,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,391,Big Pine Creek,3.2,37.142795,-118.324075,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,10288,Big Valley Power LLC,9.3,41.1325,-121.137222,BIOMASS,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,323,Bishop Creek 2,7.3,37.273581,-118.573339,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,324,Bishop Creek 3,8.4,37.301962,-118.531957,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,325,Bishop Creek 4,8.2,37.323035,-118.501714,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,326,Bishop Creek 5,4.5,37.3344,-118.4797,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,327,Bishop Creek 6,1.6,37.3499,-118.4628,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,7229,Black Butte,6.1,39.814905,-122.332335,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,57477,Black Rock I,70,33.1594,-115.6144,GEOTHERMAL,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,57478,Black Rock II,70,33.1594,-115.6144,GEOTHERMAL,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,57479,Black Rock III,70,33.1594,-115.6144,GEOTHERMAL,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,59524,Blackwell Solar Park,20,35.604167,-119.849722,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,10764,Blue Lake Power LLC,13.8,40.8786,-123.9942,BIOMASS,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,62077,Blue Shld Of Cal- El Dorado Hlls Mtr B,2.1,38.650627,-121.074115,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,60093,"Blythe Solar 110, LLC",109.8,33.68,-114.742,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,60092,"Blythe Solar II, LLC",131.2,33.68,-114.73,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,60094,"Blythe Solar III, LLC",124.8,33.656,-114.742,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,60095,"Blythe Solar IV, LLC",124.8,33.682,-114.768,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,56862,Bolthouse S&P and Rowen Farms Solar,1.2,34.5644,-117.6933,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,59531,Borden Solar Farm,50,36.941111,-119.96,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,328,Borel,12,35.588069,-118.524804,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,902,Bottle Rock Power,55,38.8348,-122.7677,GEOTHERMAL,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,59461,"Bowerman Power LFG, LLC",23.8,33.718889,-117.702222,BIOMASS,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,50546,Bowman,3.6,39.448352,-120.653417,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,50179,Box Canyon Dam,5,41.2792,-122.3292,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,58007,Brea Expansion Plant,35.7,33.932022,-117.840233,BIOMASS,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,56820,Britton Powerhouse,2.8,41.021389,-121.675,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,57962,Brookfield Tehachapi 1,102,35.008333,-118.241389,WIND,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,57180,Buckeye Geothermal Power Plant,56.9,38.8242,-122.84,GEOTHERMAL,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,220,Bucks Creek,66,39.91062,-121.327692,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,58472,Buena Vista Biomass Power,22.5,38.277778,-120.913611,BIOMASS,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,56446,Buena Vista Energy LLC,38,37.805,-121.6672,WIND,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,60154,Buidling L,1,33.912917,-118.041944,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,60151,Building F,1.3,33.914356,-118.050189,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,60153,Building G,1.2,33.912917,-118.050561,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,10706,Burney Creek,3,40.8579,-121.7225,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,10652,Burney Forest Products,31,40.879719,-121.720342,BIOMASS,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,221,Butt Valley,40,40.175656,-121.190663,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,57970,Butte College Main Campus Solar,3.5,39.648056,-121.644167,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,60428,CA Dept of Public Health at Richmond,2.2,37.92,-122.344,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,60033,"CA Flats Solar 130, LLC",130,35.615573,-120.404352,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,60034,"CA Flats Solar 150, LLC",150,35.615573,-120.404352,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,56011,Cabazon Wind Partners,41,33.9172,-116.735,WIND,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,57163,Calabasas Gas to Energy Facility,13.8,34.1511,-118.7236,BIOMASS,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,59283,California PV Energy at ISD WWTP,1,38.001111,-121.703889,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,57439,California Valley Solar Ranch,249.8,35.323739,-119.91663,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,59088,Calipatria Solar Farm,20,33.165833,-115.532222,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,50066,Calistoga Power Plant,176.4,38.7879,-122.7434,GEOTHERMAL,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,56768,CalRenew-1,5,36.7575,-120.3658,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,57460,Caltech Central,1.1,34.1358,-118.1267,BIOMASS,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,537,Camanche,10.8,38.2268,-121.0245,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,10586,Cameron Ridge LLC,59.6,35.075,-118.3158,WIND,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,430,Camino,157.8,38.82881,-120.537089,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,531,Camp Far West,7.2,39.048802,-121.316966,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,58467,Campo Verde Solar,147.4,32.753333,-115.726389,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,57522,Cantua Solar Station,20,36.425085,-120.343543,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,222,Caribou 1,73.8,40.085476,-121.148241,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,223,Caribou 2,117.9,40.085997,-121.149373,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,58590,Cascade Solar,18.5,34.157222,-116.234444,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,392,Castaic,1682,34.587237,-118.656638,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,57870,Castle Rock Vineyards,1,35.801111,-119.110556,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,60277,Castor Solar,1.5,35.211044,-119.387258,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,59334,"Catalina Solar 2, LLC",18,34.812222,-118.352778,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,57708,Catalina Solar LLC,110,34.938261,-118.334492,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,58253,CBS Television City,1.6,34.075,-118.36,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,61620,CDCR (CA) - Corcoran State Prison,5,36.06502,-119.55756,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,59748,CDCR (CA) - Pleasant Valley State Prison,1.2,36.137219,-120.224445,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,61619,CDCR (CA) - Solano State Prison,1.1,38.32272,-121.97062,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,61621,CDCR (CA) - Wasco State Prison,1.5,35.60053,-119.40366,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,10631,CE Leathers,45.5,33.1779,-115.565,GEOTHERMAL,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,55984,CE Turbo LLC,11.5,33.1669,-115.5114,GEOTHERMAL,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,60077,CED Avenal,15.8,35.996324,-120.15146,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,60078,CED Ducor 1,20,35.856278,-119.068414,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,60079,CED Ducor 2,20,35.844167,-119.068069,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,60080,CED Ducor 3,15,35.845378,-119.056992,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,60081,CED Ducor 4,20,35.850403,-119.026992,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,224,Centerville PH,6.4,39.788877,-121.657383,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,58430,Centinela Solar Energy,174.8,32.686944,-115.647778,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,60281,Central Antelope Dry Ranch B LLC,3,34.705549,-118.301417,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,59963,Central Antelope Dry Ranch C,20,34.720499,-118.30046,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,58978,Central Valley Ag Power,1.5,37.719722,-120.898611,BIOMASS,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,62378,CFW Solar X LLC - Vaughn,1.6,34.277355,-118.429836,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,62150,Chaffey College Rancho Cucamonga Campus,4,34.148139,-117.570404,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,56821,Chalk Mountain Powerhouse,2.2,40.988056,-121.768333,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,412,Chicago Park,44,39.177903,-120.890856,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,225,Chili Bar,7,38.771764,-120.813239,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,58506,Chuckawalla Solar,4,33.568333,-114.918056,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,57011,Chuckawalla Valley State Prison,1,33.565329,-114.903629,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,59183,"CID Solar, LLC",20,36.138056,-119.564722,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,59738,Citizen B,5,36.723806,-120.432139,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,62052,Citizens Imperial Solar,30,33.191661,-115.433783,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,58525,City of Hayward WWTP,2.1,37.633526,-122.139717,BIOMASS,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,57682,City of Madera WWTP,1.2,36.9408,-120.1572,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,59329,City of Soledad Water Reclamation,1,36.421111,-121.340278,WIND,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,59395,City of Tulare Water Facility,3,36.185,-119.375,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,50128,Clear Lake Hydro Project,2.5,38.923556,-122.56668,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,60813,Cloverdale Solar Center,1,38.769581,-123.020724,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,58949,Cloverdale Solar I,1.5,38.773056,-123.017778,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,226,Coal Canyon,1,39.605043,-121.600525,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,58379,Cold Canyon 1,1.5,35.186667,-120.599444,BIOMASS,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,227,Coleman PH,12.1,40.404645,-122.121904,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,454,Colgate,315,39.330833,-121.191666,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,60825,Colgreen North Shore Solar Farm,74.8,33.540124,-115.974771,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,54555,Collierville Powerhouse,253,38.144636,-120.380497,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,10661,Collins Pine Project,12,40.303422,-121.244431,BIOMASS,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,59798,Colon PV,1.3,33.792694,-118.252407,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,59597,"Colton Solar One, LLC",2.5,34.093333,-117.319444,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,59598,"Colton Solar Two, LLC",1,34.042222,-117.361667,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,58502,Columbia 3,10,35.024722,-118.164167,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,59979,"Columbia Solar Energy, LLC",19.2,38.019671,-121.86506,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,846,Combie South,1.5,39.0096,-121.0591,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,10090,Commerce Refuse To Energy,12,33.9949,-118.1538,BIOMASS,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,58545,Community Solar 1,5.7,32.982778,-115.481944,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,59264,Con Dios Solar 11,1.5,34.26,-116.335278,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,59263,Con Dios Solar 3,1.5,34.259722,-116.340278,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,393,Control Gorge,37.5,37.437921,-118.556988,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,294,Copco 1,20,41.978914,-122.335317,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,295,Copco 2,27,41.975716,-122.358127,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,54299,Coram Energy LLC,4.4,35.075,-118.3417,WIND,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,54298,Coram Energy LLC (ECT),10.8,35.0583,-118.3417,WIND,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,54750,Coram Tehachapi,6.5,35.0663,-118.339444,WIND,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,60450,Corcoran,1.1,36.102307,-119.566516,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,58374,Corcoran Solar,20,36.138333,-119.573333,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,59413,Corcoran Solar 2,19.8,36.141944,-119.581667,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,59900,Corcoran Solar 3,20,36.15042,-119.58542,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,480,Corona,2.9,33.85895,-117.6106,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,59638,Coronal Lost Hills,20,35.726667,-119.905833,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,59536,Coronus Adelanto West 1,1.5,34.548056,-117.464444,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,59537,Coronus Adelanto West 2,1.5,34.548056,-117.464444,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,10875,Coso Energy Developers,90,36.0019,-117.7886,GEOTHERMAL,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,10873,Coso Finance Partners,92.2,36.0372,-117.7981,GEOTHERMAL,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,10874,Coso Power Developers,90,36.0192,-117.7917,GEOTHERMAL,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,394,Cottonwood,1.6,36.443421,-118.04389,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,59087,"Cottonwood Solar, LLC (City of Corcoran)",12,36.134444,-119.554444,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,59086,"Cottonwood Solar, LLC (Goose Lake)",12,35.593611,-119.58,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,59703,"Cottonwood Solar, LLC Cottonwood Carport",1,38.129759,-122.568158,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,62242,County of San Diego SBRC,1.3,32.63266,-117.07775,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,10840,Covanta Delano Energy,57,35.7144,-119.2337,BIOMASS,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,10837,Covanta Mendota,28,36.755896,-120.365422,BIOMASS,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,50632,Covanta Stanislaus Energy,24,37.3853,-121.141,BIOMASS,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,10707,Cove Hydroelectric,5,40.8713,-121.9487,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,229,Cow Creek,1.4,40.570817,-122.02093,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,483,Coyote Creek,3.1,33.92493,-117.95517,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,58170,Crafton Hills College Solar Farm,1.3,34.043056,-117.098889,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,61285,Crazy Horse Solar Project,2,36.803269,-121.618971,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,231,Cresta,73.8,39.825907,-121.409687,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,58527,Crown Cooling Facility,1,32.967222,-115.5325,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,59130,CSD 2 - Heritage High,1.3,37.921944,-121.755556,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,59129,CSD 2- Freedom High,1.1,37.969722,-121.719444,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,56813,CSU Fresno Solar Project,1,36.809841,-119.741665,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,62028,CSU Long Beach Lots 7 & 14,4.5,33.78104,-118.11357,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,60979,CSUF Nutwood Solar,1.9,33.87912,-117.8887,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,60978,CSUF State College,1,33.87912,-117.8887,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,54300,CTV Power Purchase Contract Trust,4.6,35.0583,-118.3083,WIND,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,60043,"Cuyama Solar, LLC",40,34.901,-119.596,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,232,De Sabla,18.4,39.869265,-121.631819,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,7507,Deadwood Creek,2,39.53,-121.095833,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,233,Deer Creek PH,5.5,39.29807,-120.8443,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,10632,Del Ranch Company,45.5,33.1646,-115.616,GEOTHERMAL,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,61116,Delano Land 1,1,35.761217,-119.344408,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,58119,Depot Park Solar System,3,38.515,-121.398333,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,60861,Dept of General Services -FTB,2.7,38.565,-121.343,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,57959,Desert Green Solar Farm LLC,6.3,33.27055,-116.34805,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,62177,"Desert Harvest, LLC",150,33.8,-115.38,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,58514,Desert Hot Springs Solar,2.3,33.923056,-116.53,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,59871,Desert Quartzite,580,33.565,-114.753,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,58542,"Desert Sunlight 250, LLC",249.7,33.8055,-115.3947,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,57993,"Desert Sunlight 300, LLC",313.7,33.823056,-115.393889,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,10300,Desert View Power,55.5,33.586,-116.0873,BIOMASS,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,436,Devil Canyon,276.2,34.2056,-117.3344,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,6099,Diablo Canyon,2323,35.211536,-120.855542,NUCLEAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,56271,Diablo Winds LLC,18,37.763653,-121.614392,WIND,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,7942,Diamond Valley Lake,39.6,33.6808,-117.0698,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,59405,Diamond Valley Solar Project,1.3,33.713056,-117.0725,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
